31.36800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
31.40200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
31.43600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
31.47000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
31.50400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
31.53800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
31.57200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
31.60600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
31.64000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
31.67400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
31.70800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
31.74200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
31.77600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
31.81000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
31.84400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
31.87800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
31.91200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
31.94600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
31.98000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
32.01400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
32.04800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
32.08200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
32.11600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
32.15000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
32.18400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
32.21800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
32.25200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
32.28600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
32.32000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
32.35400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
32.38800	-1.99994	-0.50000	0.00000	0.00001	-0.00000
32.42200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
32.45600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
32.49000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
32.52400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
32.55800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
32.59200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
32.62600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
32.66000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
32.69400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
32.72800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
32.76200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
32.79600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
32.83000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
32.86400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
32.89800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
32.93200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
32.96600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
33.00000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
33.03400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
33.06800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
33.10200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
33.13600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
33.17000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
33.20400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
33.23800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
33.27200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
33.30600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
33.34000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
33.37400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
33.40800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
33.44200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
33.47600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
33.51000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
33.54400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
33.57800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
33.61200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
33.64600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
33.68000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
33.71400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
33.74800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
33.78200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
33.81600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
33.85000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
33.88400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
33.91800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
33.95200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
33.98600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
34.02000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
34.05400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
34.08800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
34.12200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
34.15600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
34.19000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
34.22400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
34.25800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
34.29200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
34.32600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
34.36000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
34.39400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
34.42800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
34.46200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
34.49600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
34.53000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
34.56400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
34.59800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
34.63200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
34.66600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
34.70000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
34.73400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
34.76800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
34.80200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
34.83600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
34.87000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
34.90400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
34.93800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
34.97200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
35.00600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
35.04000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
35.07400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
35.10800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
35.14200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
35.17600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
35.21000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
35.24400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
35.27800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
35.31200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
35.34600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
35.38000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
35.41400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
35.44800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
35.48200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
35.51600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
35.55000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
35.58400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
35.61800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
35.65200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
35.68600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
35.72000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
35.75400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
35.78800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
35.82200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
35.85600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
35.89000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
35.92400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
35.95800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
35.99200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
36.02600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
36.06000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
36.09400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
36.12800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
36.16200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
36.19600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
36.23000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
36.26400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
36.29800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
36.33200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
36.36600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
36.40000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
36.43400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
36.46800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
36.50200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
36.53600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
36.57000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
36.60400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
36.63800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
36.67200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
36.70600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
36.74000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
36.77400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
36.80800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
36.84200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
36.87600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
36.91000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
36.94400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
36.97800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
37.01200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
37.04600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
37.08000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
37.11400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
37.14800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
37.18200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
37.21600	-1.99994	-0.50000	0.00000	0.00000	-0.00000
37.25000	-1.99994	-0.50000	0.00000	0.00000	-0.00000
37.28400	-1.99994	-0.50000	0.00000	0.00000	-0.00000
37.31800	-1.99994	-0.50000	0.00000	0.00000	-0.00000
37.35200	-1.99994	-0.50000	0.00000	0.00000	-0.00000
37.38600	-1.99977	-0.50000	0.00000	0.00481	0.00000
37.42000	-1.99960	-0.50000	0.00000	0.00485	-0.00000
37.45400	-1.99926	-0.50000	0.00000	0.00967	0.00000
37.48800	-1.99892	-0.50000	0.00000	0.00974	-0.00000
37.52200	-1.99858	-0.50000	0.00000	0.01000	-0.00000
37.55600	-1.99824	-0.50000	0.00000	0.01002	0.00000
37.59000	-1.99790	-0.50000	0.00000	0.00985	0.00000
37.62400	-1.99756	-0.50000	0.00000	0.00988	-0.00000
37.65800	-1.99722	-0.50000	0.00000	0.01002	-0.00000
37.69200	-1.99688	-0.50000	0.00000	0.00992	0.00000
37.72600	-1.99654	-0.50000	0.00000	0.00993	-0.00000
37.76000	-1.99620	-0.50000	0.00000	0.01002	0.00000
37.79400	-1.99586	-0.50000	0.00000	0.00995	-0.00000
37.82800	-1.99552	-0.50000	0.00000	0.01001	0.00000
37.86200	-1.99501	-0.50000	0.00000	0.01478	0.00000
37.89600	-1.99450	-0.50000	0.00000	0.01501	-0.00000
37.93000	-1.99399	-0.50000	0.00000	0.01484	-0.00000
37.96400	-1.99331	-0.50000	0.00000	0.01966	0.00001
37.99800	-1.99263	-0.50000	0.00000	0.01973	-0.00000
38.03200	-1.99195	-0.50000	0.00000	0.01999	-0.00000
38.06600	-1.99127	-0.50000	0.00000	0.02003	0.00000
38.10000	-1.99042	-0.50000	0.00000	0.02505	0.00001
38.13400	-1.98957	-0.50000	0.00000	0.02473	-0.00001
38.16800	-1.98872	-0.50000	0.00000	0.02479	-0.00000
38.20200	-1.98770	-0.50000	0.00000	0.02965	0.00001
38.23600	-1.98668	-0.50000	0.00000	0.03005	-0.00000
38.27000	-1.98566	-0.50000	0.00000	0.02974	-0.00001
38.30400	-1.98447	-0.50000	0.00000	0.03462	0.00001
38.33800	-1.98328	-0.50000	0.00000	0.03504	-0.00000
38.37200	-1.98192	-0.50000	0.00000	0.03952	-0.00000
38.40600	-1.98056	-0.50000	0.00000	0.03960	-0.00000
38.44000	-1.97903	-0.50000	0.00000	0.04451	0.00001
38.47400	-1.97750	-0.50000	0.00000	0.04456	-0.00000
38.50800	-1.97580	-0.50000	0.00000	0.04946	0.00000
38.54200	-1.97410	-0.50000	0.00000	0.04956	-0.00000
38.57600	-1.97240	-0.50000	0.00000	0.05006	0.00000
38.61000	-1.97070	-0.50000	0.00000	0.04970	0.00000
38.64400	-1.96900	-0.50000	0.00000	0.05005	0.00000
38.67800	-1.96730	-0.50000	0.00000	0.04979	-0.00000
38.71200	-1.96560	-0.50000	0.00000	0.04984	0.00000
38.74600	-1.96390	-0.50000	0.00000	0.04985	-0.00000
38.78000	-1.96220	-0.50000	0.00000	0.04988	-0.00000
38.81400	-1.96050	-0.50000	0.00000	0.05002	-0.00000
38.84800	-1.95880	-0.50000	0.00000	0.04991	0.00000
38.88200	-1.95710	-0.50000	0.00000	0.04992	-0.00000
38.91600	-1.95540	-0.50000	0.00000	0.05001	0.00000
38.95000	-1.95370	-0.50000	0.00000	0.04994	-0.00000
38.98400	-1.95200	-0.50000	0.00000	0.05000	-0.00000
39.01800	-1.95030	-0.50000	0.00000	0.04995	-0.00000
39.05200	-1.94860	-0.50000	0.00000	0.04996	-0.00000
39.08600	-1.94690	-0.50000	0.00000	0.04997	-0.00000
39.12000	-1.94520	-0.50000	0.00000	0.05000	-0.00000
39.15400	-1.94350	-0.50000	0.00000	0.04998	-0.00000
39.18800	-1.94180	-0.50000	0.00000	0.05001	0.00000
39.22200	-1.94010	-0.50000	0.00000	0.04999	0.00000
39.25600	-1.93840	-0.50000	0.00000	0.05001	0.00000
39.29000	-1.93670	-0.50000	0.00000	0.05000	-0.00000
39.32400	-1.93500	-0.50000	0.00000	0.05001	0.00000
39.35800	-1.93330	-0.50000	0.00000	0.05000	0.00000
39.39200	-1.93160	-0.50000	0.00000	0.05001	0.00000
39.42600	-1.92990	-0.50000	0.00000	0.05000	-0.00000
39.46000	-1.92820	-0.50000	0.00000	0.05001	0.00000
39.49400	-1.92650	-0.50000	0.00000	0.05000	-0.00000
39.52800	-1.92480	-0.50000	0.00000	0.05000	-0.00000
39.56200	-1.92310	-0.50000	0.00000	0.05000	-0.00000
39.59600	-1.92140	-0.50000	0.00000	0.05000	-0.00000
39.63000	-1.91970	-0.50000	0.00000	0.05000	-0.00000
39.66400	-1.91800	-0.50000	0.00000	0.05000	-0.00000
39.69800	-1.91630	-0.50000	0.00000	0.05000	-0.00000
39.73200	-1.91460	-0.50000	0.00000	0.05000	-0.00000
39.76600	-1.91290	-0.50000	0.00000	0.05000	-0.00000
39.80000	-1.91120	-0.50000	0.00000	0.05001	0.00000
39.83400	-1.90950	-0.50000	0.00000	0.05001	0.00000
39.86800	-1.90780	-0.50000	0.00000	0.05001	0.00000
39.90200	-1.90610	-0.50000	0.00000	0.05001	-0.00000
39.93600	-1.90440	-0.50000	0.00000	0.05001	-0.00000
39.97000	-1.90270	-0.50000	0.00000	0.05000	-0.00000
40.00400	-1.90100	-0.50000	0.00000	0.05001	-0.00000
40.03800	-1.89930	-0.50000	0.00000	0.05000	-0.00000
40.07200	-1.89760	-0.50000	0.00000	0.05000	-0.00000
40.10600	-1.89590	-0.50000	0.00000	0.05000	-0.00000
40.14000	-1.89420	-0.50000	0.00000	0.05000	-0.00000
40.17400	-1.89250	-0.50000	0.00000	0.05000	-0.00000
40.20800	-1.89080	-0.50000	0.00000	0.05000	-0.00000
40.24200	-1.88910	-0.50000	0.00000	0.05000	-0.00000
40.27600	-1.88740	-0.50000	0.00000	0.05000	-0.00000
40.31000	-1.88570	-0.50000	0.00000	0.05000	-0.00000
40.34400	-1.88400	-0.50000	0.00000	0.05000	-0.00000
40.37800	-1.88230	-0.50000	0.00000	0.05000	-0.00000
40.41200	-1.88060	-0.50000	0.00000	0.05001	-0.00000
40.44600	-1.87890	-0.50000	0.00000	0.05001	-0.00000
40.48000	-1.87720	-0.50000	0.00000	0.05000	-0.00000
40.51400	-1.87550	-0.50000	0.00000	0.05001	-0.00000
40.54800	-1.87380	-0.50000	0.00000	0.05000	-0.00000
40.58200	-1.87210	-0.50000	0.00000	0.05000	-0.00000
40.61600	-1.87040	-0.50000	0.00000	0.05000	-0.00000
40.65000	-1.86870	-0.50000	0.00000	0.05000	-0.00000
40.68400	-1.86700	-0.50000	0.00000	0.05000	-0.00000
40.71800	-1.86530	-0.50000	0.00000	0.05000	-0.00000
40.75200	-1.86360	-0.50000	0.00000	0.05000	-0.00000
40.78600	-1.86190	-0.50000	0.00000	0.05000	-0.00000
40.82000	-1.86020	-0.50000	0.00000	0.05000	-0.00000
40.85400	-1.85850	-0.50000	0.00000	0.05000	-0.00000
40.88800	-1.85680	-0.50000	0.00000	0.05000	-0.00000
40.92200	-1.85510	-0.50000	0.00000	0.05000	-0.00000
40.95600	-1.85340	-0.50000	0.00000	0.05000	-0.00000
40.99000	-1.85170	-0.50000	0.00000	0.05000	-0.00000
41.02400	-1.85000	-0.50000	0.00000	0.05000	-0.00000
41.05800	-1.84830	-0.50000	0.00000	0.05000	-0.00000
41.09200	-1.84660	-0.50000	0.00000	0.05000	-0.00000
41.12600	-1.84490	-0.50000	0.00000	0.05000	-0.00000
41.16000	-1.84320	-0.50000	0.00000	0.05000	-0.00000
41.19400	-1.84150	-0.50000	0.00000	0.05000	-0.00000
41.22800	-1.83980	-0.50000	0.00000	0.05000	-0.00000
41.26200	-1.83810	-0.50000	0.00000	0.05000	-0.00000
41.29600	-1.83640	-0.50000	0.00000	0.05000	-0.00000
